Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2020-01-16,56.1,55.2,55.5,55.7,51.88,176180
2020-01-17,56.8,56.0,56.0,56.2,52.35,128190
2020-01-20,56.4,55.7,56.2,56.0,52.16,265570
2020-01-21,57.0,56.3,56.4,56.9,53.0,605240
2020-01-22,57.7,56.9,56.9,57.3,53.37,435620
2020-01-30,56.8,55.4,56.0,55.4,51.6,314560
2020-01-31,55.7,53.0,55.7,53.0,49.37,672920
2020-02-03,51.4,49.3,51.0,51.0,47.5,1137560
2020-02-04,52.0,50.0,51.8,50.7,47.22,902180
2020-02-05,52.0,50.8,50.8,51.5,47.97,716410
2020-02-06,52.3,51.2,51.5,52.0,48.44,547380
2020-02-07,52.5,51.7,52.3,51.8,48.25,345610
2020-02-10,51.8,50.7,51.3,51.6,48.06,357180
2020-02-11,52.8,51.5,51.6,52.8,49.18,427820
2020-02-12,53.1,52.8,52.8,52.9,49.27,637550
2020-02-13,53.8,52.8,52.8,53.3,49.65,506100
2020-02-14,53.7,53.2,53.3,53.3,49.65,612290
2020-02-17,53.4,52.7,53.3,53.1,49.46,371440
2020-02-18,53.0,52.6,53.0,52.8,49.18,254370
2020-02-19,53.3,52.8,52.9,52.9,49.27,337410
2020-02-20,53.5,53.1,53.3,53.2,49.55,292760
2020-02-21,53.4,52.8,53.4,52.8,49.18,288010
2020-02-24,52.0,50.3,51.5,50.6,47.13,441450
2020-02-25,51.0,50.1,50.4,50.8,47.32,282590
2020-02-26,50.7,50.1,50.7,50.1,46.67,290260
2020-02-27,51.2,50.1,50.1,51.2,47.69,238530
2020-02-28,52.1,50.2,50.2,51.6,48.06,290640
2020-03-02,51.6,50.8,51.6,50.8,47.32,135280
2020-03-03,51.5,50.3,51.0,50.3,46.85,441940
2020-03-04,50.6,50.2,50.3,50.3,46.85,149030
2020-03-05,50.8,50.3,50.7,50.3,46.85,165440
2020-03-06,50.2,49.6,50.2,49.7,46.29,167080
2020-03-09,48.0,46.25,46.25,46.25,43.08,262470
2020-03-10,45.0,43.05,43.05,43.8,40.8,518640
